instrument_token,exchange_token,tradingsymbol,name,last_price,expiry,strike,tick_size,lot_size,instrument_type,segment,exchange
139374852,544433,VALINDIA,VALENCIA INDIA ,0.0,,0.0,0.01,1200,EQ,BSE,BSE
139375108,544434,NEETUYOSHI,NEETU YOSHI ,0.0,,0.0,0.05,1600,EQ,BSE,BSE
139375364,544435,ADCOUNTY,ADCOUNTY MEDIA INDIA,0.0,,0.0,0.05,1600,EQ,BSE,BSE
139375620,544436,VANDAN,VANDAN FOODS,0.0,,0.0,0.01,1200,EQ,BSE,BSE
139375876,544437,MARCLOIRE,MARC LOIRE FASHIONS,0.0,,0.0,0.01,1200,EQ,BSE,BSE
139376132,544438,INTERNET,MIRAE ASSET MUTUAL FUND,0.0,,0.0,0.01,1,EQ,BSE,BSE
139376388,544439,CRIZAC,CRIZAC,0.0,,0.0,0.05,1,EQ,BSE,BSE
139376644,544440,CRYOGENIC,CRYOGENIC OGS,0.0,,0.0,0.05,3000,EQ,BSE,BSE
139376900,544441,METAINFO,META INFOTECH,0.0,,0.0,0.05,800,EQ,BSE,BSE
139377156,544442,CHEMKART,CHEMKART INDIA ,0.0,,0.0,0.05,600,EQ,BSE,BSE
139377412,544443,TRAVELFOOD,TRAVEL FOOD SERVICES,0.0,,0.0,0.05,1,EQ,BSE,BSE
139377668,544444,GLEN,GLEN INDUSTRIES ,0.0,,0.0,0.01,1200,EQ,BSE,BSE
139377924,544445,APL,ASSTON PHARMACEUTICALS,0.0,,0.0,0.01,1000,EQ,BSE,BSE
139378436,544447,SMARTWORKS,SMARTWORKS COWORKING SPACES LI,0.0,,0.0,0.05,1,EQ,BSE,BSE
139378692,544448,PASHUPATI,PASHUPATI COTSPIN ,0.0,,0.0,0.05,1,EQ,BSE,BSE
139378948,544449,ANTHEM,ANTHEM BIOSCIENCES ,0.0,,0.0,0.05,1,EQ,BSE,BSE
139379204,544450,CHEMBONDCH,CHEMBOND CHEMICALS ,0.0,,0.0,0.05,1,EQ,BSE,BSE
139379460,544451,MONIKA,MONIKA ALCOBEV,0.0,,0.0,0.05,400,EQ,BSE,BSE
139379716,544452,SWASTIKAAL,SWASTIKA CASTAL ,0.0,,0.0,0.01,2000,EQ,BSE,BSE
139379972,544453,MSECL,MONARCH SURVEYORS AND ENGINEER,0.0,,0.0,0.05,600,EQ,BSE,BSE
139380228,544454,INDIQUBE,INDIQUBE SPACES,0.0,,0.0,0.05,1,EQ,BSE,BSE
139380484,544455,EBGNG,GNG ELECTRONICS ,0.0,,0.0,0.05,1,EQ,BSE,BSE
139380740,544456,RMDRIP,R M DRIP AND SPRINKLERS SYSTEM,0.0,,0.0,0.01,1,EQ,BSE,BSE
139380996,544457,BRIGHOTEL,BRIGADE HOTEL VENTURES ,0.0,,0.0,0.01,1,EQ,BSE,BSE
139381252,544458,SHREEREF,SHREE REFRIGERATIONS,0.0,,0.0,0.05,1000,EQ,BSE,BSE
139381508,544459,SHANTIGOLD,SHANTI GOLD INTERNATIONAL LIMI,0.0,,0.0,0.05,1,EQ,BSE,BSE
139381764,544460,PATELCHEM,PATEL CHEM SPECIALITIES LIMITE,0.0,,0.0,0.01,1600,EQ,BSE,BSE
139382020,544461,EUROBOND,EURO PANEL PRODUCTS ,0.0,,0.0,0.05,1,EQ,BSE,BSE
139382276,544462,PSTITANIA,PROPSHARE TITANIA,0.0,,0.0,0.01,1,EQ,BSE,BSE
139382532,544463,REPONO,REPONO,0.0,,0.0,0.01,1200,EQ,BSE,BSE
139382788,544464,UML,UMIYA MOBILE ,0.0,,0.0,0.01,2000,EQ,BSE,BSE
139383044,544465,LAXMIINDIA,LAXMI INDIA FINANCE,0.0,,0.0,0.05,1,EQ,BSE,BSE
139383300,544466,CPPLUS,ADITYA INFOTECH ,0.0,,0.0,0.05,1,EQ,BSE,BSE
139383556,544467,NSDL,NATIONAL SECURITIES DEPOSITORY,0.0,,0.0,0.05,1,EQ,BSE,BSE
139383812,544468,BDI,B. D. INDUSTRIES (PUNE) LIMITE,0.0,,0.0,0.05,1200,EQ,BSE,BSE
139384068,544469,LOTUSDEV,SRI LOTUS DEVELOPERS AND REALT,0.0,,0.0,0.05,1,EQ,BSE,BSE
139384324,544470,MBEL,M & B ENGINEERING,0.0,,0.0,0.05,1,EQ,BSE,BSE
139384580,544471,TAKYON,TAKYON NETWORKS,0.0,,0.0,0.01,2000,EQ,BSE,BSE
139384836,544472,MEHUL,MEHUL COLOURS,0.0,,0.0,0.01,1600,EQ,BSE,BSE
139385092,544473,GROWWPOWER,GROWW MUTUAL FUND,0.0,,0.0,0.01,1,EQ,BSE,BSE
139385348,544474,BLT,BLT LOGISTICS ,0.0,,0.0,0.01,1600,EQ,BSE,BSE
139385604,544475,ESSEX,ESSEX MARINE,0.0,,0.0,0.01,2000,EQ,BSE,BSE
139385860,544476,JSLL,JEENA SIKHO LIFECARE ,0.0,,0.0,0.05,1,EQ,BSE,BSE
139386116,544477,HILINFRA,HIGHWAY INFRASTRUCTURE ,0.0,,0.0,0.01,1,EQ,BSE,BSE
139386372,544478,SBILIQETF,,0.0,,0.0,0.01,1,EQ,BSE,BSE
139386628,544479,ALLTIME,ALL TIME PLASTICS,0.0,,0.0,0.05,1,EQ,BSE,BSE
139386884,544480,JSWCEMENT,JSW CEMENT,0.0,,0.0,0.05,1,EQ,BSE,BSE
139387140,544481,KRT,KNOWLEDGE REALTY TRUST,0.0,,0.0,0.01,1,EQ,BSE,BSE
139387396,544482,STARIMAGIN,STAR IMAGING AND PATH LAB LIMI,0.0,,0.0,0.05,1000,EQ,BSE,BSE
139387652,544483,ICODEX,ICODEX PUBLISHING SOLUTIONS LI,0.0,,0.0,0.01,1200,EQ,BSE,BSE
139387908,544484,BLUESTONE,BLUESTONE JEWELLERY AND LIFEST,0.0,,0.0,0.05,1,EQ,BSE,BSE
139388164,544485,REGAAL,REGAAL RESOURCES,0.0,,0.0,0.01,1,EQ,BSE,BSE
139388420,544486,LTGILTCASE,,0.0,,0.0,0.01,1,EQ,BSE,BSE
139388676,544487,PATELRMART,PATEL RETAIL,0.0,,0.0,0.05,1,EQ,BSE,BSE
139388932,544488,VIKRAMSOLR,VIKRAM SOLAR ,0.0,,0.0,0.05,1,EQ,BSE,BSE
139389188,544489,LGT,LGT BUSINESS CONNEXTIONS LIMIT,0.0,,0.0,0.01,1200,EQ,BSE,BSE
139389444,544490,SHREEJISPG,SHREEJI SHIPPING GLOBAL LIMITE,0.0,,0.0,0.05,1,EQ,BSE,BSE
139389700,544491,GEMAROMA,GEM AROMATICS ,0.0,,0.0,0.05,1,EQ,BSE,BSE
139389956,544492,MEIL,MANGAL ELECTRICAL INDUSTRIES L,0.0,,0.0,0.05,1,EQ,BSE,BSE
139390212,544493,MANUFGBEES,NIPPON INDIA MUTUAL FUND,0.0,,0.0,0.01,1,EQ,BSE,BSE
139390468,544494,GLOBTIER,GLOBTIER INFOTECH ,0.0,,0.0,0.01,1600,EQ,BSE,BSE
139390724,544495,NISMGMT,NIS MANAGEMENT,0.0,,0.0,0.01,1200,EQ,BSE,BSE
139390980,544496,VIKRAN,VIKRAN ENGINEERING ,0.0,,0.0,0.01,1,EQ,BSE,BSE
139391236,544497,AHCL,ANLON HEALTHCARE,0.0,,0.0,0.05,1,EQ,BSE,BSE
139391492,544498,OVAL,OVAL PROJECTS ENGINEERING LIMI,0.0,,0.0,0.01,1600,EQ,BSE,BSE
139391748,544499,CPEDU,CAREER POINT EDUTECH ,0.0,,0.0,0.05,1,EQ,BSE,BSE
139392004,544500,ABRIL,ABRIL PAPER TECH,0.0,,0.0,0.01,2000,EQ,BSE,BSE
139392260,544501,SUGSLLOYD,SUGS LLOYD,0.0,,0.0,0.01,1000,EQ,BSE,BSE
139392516,544502,AMANTA,AMANTA HEALTHCARE ,0.0,,0.0,0.05,1,EQ,BSE,BSE
139392772,544503,RACHIT,RACHIT PRINTS ,0.0,,0.0,0.05,1000,EQ,BSE,BSE
139393028,544504,GOELCONS,GOEL CONSTRUCTION COMPANY LIMI,0.0,,0.0,0.05,400,EQ,BSE,BSE
139393284,544505,AUSTERE,AUSTERE SYSTEMS,0.0,,0.0,0.01,2000,EQ,BSE,BSE
139393540,544506,SHARVAYA,SHARVAYA METALS,0.0,,0.0,0.05,600,EQ,BSE,BSE
139393796,544507,SML100CASE,ZERODHA MUTUAL FUND,0.0,,0.0,0.01,1,EQ,BSE,BSE
139394052,544508,VASHISHTHA,VASHISHTHA LUXURY FASHION LIMI,0.0,,0.0,0.05,1200,EQ,BSE,BSE
139394308,544509,KRUPALU,KRUPALU METALS ,0.0,,0.0,0.01,1600,EQ,BSE,BSE
139394564,544510,NCML,NILACHAL CARBO METALICKS LIMIT,0.0,,0.0,0.01,1600,EQ,BSE,BSE
139394820,544511,KARBON,KARBONSTEEL ENGINEERING LIMITE,0.0,,0.0,0.05,800,EQ,BSE,BSE
139395076,544512,SHRINGARMS,SHRINGAR HOUSE OF MANGALSUTRA,0.0,,0.0,0.05,1,EQ,BSE,BSE
139395332,544513,DEVX,DEV ACCELERATOR ,0.0,,0.0,0.01,1,EQ,BSE,BSE
139395588,544514,CITYSQUARE,JAY AMBE SUPERMARKETS,0.0,,0.0,0.05,1600,EQ,BSE,BSE
139395844,544515,URBANCO,URBAN COMPANY ,0.0,,0.0,0.05,1,EQ,BSE,BSE
139396100,544516,AIRFLOA,AIRFLOA RAIL TECHNOLOGY LIMITE,0.0,,0.0,0.05,1000,EQ,BSE,BSE
139396612,544518,LTELEVATOR,L. T. ELEVATOR,0.0,,0.0,0.05,1600,EQ,BSE,BSE
139396868,544519,EUROPRATIK,EURO PRATIK SALES,0.0,,0.0,0.05,1,EQ,BSE,BSE
139397124,544520,SAMPAT,SAMPAT ALUMINIUM,0.0,,0.0,0.01,1200,EQ,BSE,BSE
139397380,544521,VMSTMT,VMS TMT,0.0,,0.0,0.01,1,EQ,BSE,BSE
139397636,544522,ABCOTS,A B COTSPIN INDIA ,0.0,,0.0,0.05,1,EQ,BSE,BSE
139397892,544523,IVALUE,IVALUE INFOSOLUTIONS,0.0,,0.0,0.05,1,EQ,BSE,BSE
139398148,544524,JDCABLES,JD CABLES,0.0,,0.0,0.05,800,EQ,BSE,BSE
139398404,544525,GKENERGY,GK ENERGY,0.0,,0.0,0.05,1,EQ,BSE,BSE
139398660,544526,SAATVIKGL,SAATVIK GREEN ENERGY ,0.0,,0.0,0.05,1,EQ,BSE,BSE
139398916,544527,ATLANTAELE,ATLANTA ELECTRICALS ,0.0,,0.0,0.05,1,EQ,BSE,BSE
139399172,544528,GANESHCP,GANESH CONSUMER PRODUCTS LIMIT,0.0,,0.0,0.05,1,EQ,BSE,BSE
139399428,544529,APPL,APTUS PHARMA ,0.0,,0.0,0.01,2000,EQ,BSE,BSE
139399684,544530,ARSSBL,ANAND RATHI SHARE AND STOCK BR,0.0,,0.0,0.05,1,EQ,BSE,BSE
139399940,544531,TRUECOLORS,TRUE COLORS,0.0,,0.0,0.05,600,EQ,BSE,BSE
139400196,544532,SOLARWORLD,SOLARWORLD ENERGY SOLUTIONS LI,0.0,,0.0,0.05,1,EQ,BSE,BSE
139400452,544533,STYL,SESHAASAI TECHNOLOGIES ,0.0,,0.0,0.05,1,EQ,BSE,BSE
139400708,544534,JARO,JARO INSTITUTE OF TECHNOLOGY M,0.0,,0.0,0.05,1,EQ,BSE,BSE
139400964,544535,BHARATROHAN,BHARATROHAN AIRBORNE INNOVATIO,0.0,,0.0,0.01,1600,EQ,BSE,BSE
139401220,544536,WEALTH,WEALTH FIRST PORTFOLIO MANAGER,0.0,,0.0,0.05,1,EQ,BSE,BSE
139401476,544537,JAINREC,JAIN RESOURCE RECYCLING LIMITE,0.0,,0.0,0.05,1,EQ,BSE,BSE
139401732,544538,PRARUH,PRARUH TECHNOLOGIES,0.0,,0.0,0.01,2000,EQ,BSE,BSE
139401988,544539,SOLVEX,SOLVEX EDIBLES ,0.0,,0.0,0.01,1600,EQ,BSE,BSE
139402244,544540,EPACKPEB,EPACK PREFAB TECHNOLOGIES LIMI,0.0,,0.0,0.05,1,EQ,BSE,BSE
139402500,544541,SYSTEMATIC,SYSTEMATIC INDUSTRIES,0.0,,0.0,0.05,600,EQ,BSE,BSE
139402756,544542,JUSTO,JUSTO REALFINTECH ,0.0,,0.0,0.05,1000,EQ,BSE,BSE
139403012,544543,BMWVENTLTD,BMW VENTURES,0.0,,0.0,0.01,1,EQ,BSE,BSE
139403268,544544,TELGE,TELGE PROJECTS,0.0,,0.0,0.05,1200,EQ,BSE,BSE
139403524,544545,TRUALT,TRUALT BIOENERGY,0.0,,0.0,0.05,1,EQ,BSE,BSE
139403780,544546,CHTR,CHATTERBOX TECHNOLOGIES LIMITE,0.0,,0.0,0.05,1200,EQ,BSE,BSE
139404036,544547,JKIPL,JINKUSHAL INDUSTRIES ,0.0,,0.0,0.05,1,EQ,BSE,BSE
139404292,544548,GPAPL,GUJARAT PEANUT AND AGRI PRODUC,0.0,,0.0,0.01,1600,EQ,BSE,BSE
139404548,544549,EARKART,EARKART,0.0,,0.0,0.05,1000,EQ,BSE,BSE
139404804,544550,PACEDIGITK,PACE DIGITEK ,0.0,,0.0,0.05,1,EQ,BSE,BSE
139405060,544551,BHAVIK,BHAVIK ENTERPRISES,0.0,,0.0,0.05,1000,EQ,BSE,BSE
139405316,544552,RDGAIL,RUKMANI DEVI GARG AGRO IMPEX L,0.0,,0.0,0.01,1200,EQ,BSE,BSE
139405572,544553,MPKSTEELS,M P K STEELS (I),0.0,,0.0,0.01,1600,EQ,BSE,BSE
139405828,544554,KVSCASTING,KVS CASTINGS ,0.0,,0.0,0.01,2000,EQ,BSE,BSE
139406084,544555,AMEENJI,AMEENJI RUBBER,0.0,,0.0,0.01,1200,EQ,BSE,BSE
139406340,544556,DHILLON,DHILLON FREIGHT CARRIER LIMITE,0.0,,0.0,0.01,1600,EQ,BSE,BSE
139406596,544557,GLOTTIS,GLOTTIS ,0.0,,0.0,0.05,1,EQ,BSE,BSE
139406852,544558,FABTECH,FABTECH TECHNOLOGIES ,0.0,,0.0,0.05,1,EQ,BSE,BSE
139407108,544559,OML,OM METALLOGIC,0.0,,0.0,0.01,1600,EQ,BSE,BSE
139407364,544560,SODHACAP,SODHANI CAPITAL,0.0,,0.0,0.01,2000,EQ,BSE,BSE
139407620,544561,CHIRAHARIT,CHIRAHARIT ,0.0,,0.0,0.01,6000,EQ,BSE,BSE
139407876,544562,ADVANCE,ADVANCE AGROLIFE ,0.0,,0.0,0.01,1,EQ,BSE,BSE
139408132,544563,ZELIO,ZELIO E MOBILITY ,0.0,,0.0,0.05,1000,EQ,BSE,BSE
139408388,544564,OMFREIGHT,OM FREIGHT FORWARDERS ,0.0,,0.0,0.05,1,EQ,BSE,BSE
139408644,544565,VALPLAST,VALPLAST TECHNOLOGIES ,0.0,,0.0,0.01,2000,EQ,BSE,BSE
139408900,544566,SUNSKY,SUNSKY LOGISTICS ,0.0,,0.0,0.01,3000,EQ,BSE,BSE
139409156,544567,INFINITY,INFINITY INFOWAY ,0.0,,0.0,0.05,800,EQ,BSE,BSE
142222084,555555,SENSEXIETF,ICICI PRUDENTIAL BSE SENSEX ET,0.0,,0.0,0.01,1,EQ,BSE,BSE
145920516,570002,FELDVR,FUTURE ENTERPRISES ,0.0,,0.0,0.01,1,EQ,BSE,BSE
145921028,570004,JISLDVREQS,JAIN IRRIGATION SYSTEMS,0.0,,0.0,0.01,1,EQ,BSE,BSE
145921284,570005,GATECHDVR,GACM TECHNOLOGIES  - DV,0.0,,0.0,0.01,1,EQ,BSE,BSE
151040772,590003,KARURVYSYA,KARUR VYSYA BANK,0.0,,0.0,0.05,1,EQ,BSE,BSE
151041284,590005,VEEDOL,VEEDOL CORPORATION,0.0,,0.0,0.05,1,EQ,BSE,BSE
151041540,590006,AMRUTANJAN,AMRUTANJAN HEALTH CARE,0.0,,0.0,0.05,1,EQ,BSE,BSE
151043332,590013,XPROINDIA,XPRO INDIA,0.0,,0.0,0.05,1,EQ,BSE,BSE
151044612,590018,HISARMETAL,HISAR METAL INDUSTRIES,0.0,,0.0,0.05,1,EQ,BSE,BSE
151045380,590021,BHARATRAS,BHARAT RASAYAN,0.0,,0.0,0.05,1,EQ,BSE,BSE
151046148,590024,FACT,FERTILIZERS & CHEMICALS TRAVAN,0.0,,0.0,0.05,1,EQ,BSE,BSE
151046404,590025,GINNIFILA,GINNI FILAMENTS,0.0,,0.0,0.01,1,EQ,BSE,BSE
151047684,590030,SPIC,SOUTHERN PETROCHEMICALS,0.0,,0.0,0.01,1,EQ,BSE,BSE
151047940,590031,DENORA,DE NORA INDIA,0.0,,0.0,0.05,1,EQ,BSE,BSE
151050500,590041,KAVDEFENCE,KAVVERI DEFENCE &AMP; WIRELESS,0.0,,0.0,0.05,1,EQ,BSE,BSE
151053060,590051,SAKSOFT,SAKSOFT,0.0,,0.0,0.05,1,EQ,BSE,BSE
151054340,590056,SALONA,SALONA COTSPIN,0.0,,0.0,0.05,1,EQ,BSE,BSE
151054596,590057,EQUIPPP,EQUIPPP SOCIAL IMPACT TECHNOLO,0.0,,0.0,0.01,1,EQ,BSE,BSE
151055876,590062,ANDHRSUGAR,ANDHRA SUGARS,0.0,,0.0,0.01,1,EQ,BSE,BSE
151056644,590065,IMPAL,INDIA MOTOR PARTS & ACCESSORIE,0.0,,0.0,0.05,1,EQ,BSE,BSE
151056900,590066,KCP,K.C.P.LTD.,0.0,,0.0,0.05,1,EQ,BSE,BSE
151057412,590068,KHAITANLTD,KHAITAN (INDIA),0.0,,0.0,0.05,1,EQ,BSE,BSE
151057924,590070,RADAAN,RADAAN MEDIAWORKS (I),0.0,,0.0,0.01,1,EQ,BSE,BSE
151058180,590071,SUNDARMFIN,SUNDARAM FINANCE,0.0,,0.0,0.05,1,EQ,BSE,BSE
151058436,590072,SUNDRMBRAK,SUNDARAM BRAKE LININGS,0.0,,0.0,0.05,1,EQ,BSE,BSE
151058692,590073,WHEELS,WHEELS INDIA,0.0,,0.0,0.05,1,EQ,BSE,BSE
151059204,590075,LAMBODHARA,LAMBODHARA TEXTILES,0.0,,0.0,0.05,1,EQ,BSE,BSE
151059972,590078,MAITHANALL,MAITHAN ALLOYS,0.0,,0.0,0.05,1,EQ,BSE,BSE
151062020,590086,ORISSAMINE,ORISSA MINERALS DEVELOPMENT CO,0.0,,0.0,0.05,1,EQ,BSE,BSE
151064324,590095,GOLDBEES,NIPPON INDIA ETF GOLD BEES,0.0,,0.0,0.01,1,EQ,BSE,BSE
151064580,590096,LIQUIDBEES,,0.0,,0.0,0.01,1,EQ,BSE,BSE
151064836,590097,GOLD1,KOTAK MAHINDRA MUTUAL FUND - K,0.0,,0.0,0.01,1,EQ,BSE,BSE
151065092,590098,SETFGOLD,SBI MUTUAL FUND - SBI GOLD EXC,0.0,,0.0,0.01,1,EQ,BSE,BSE
151065348,590099,QGOLDHALF,QUANTUM GOLD FUND - EXCHANGE T,0.0,,0.0,0.01,1,EQ,BSE,BSE
151065860,590101,GOLDSHARE,UTI MUTUAL FUND - UTI GOLD EXC,0.0,,0.0,0.01,1,EQ,BSE,BSE
151066372,590103,NIFTYBEES,NIPPON INDIA ETF NIFTY BEES,0.0,,0.0,0.01,1,EQ,BSE,BSE
151066628,590104,JUNIORBEES,NIPPON INDIA ETF JUNIOR BEES,0.0,,0.0,0.01,1,EQ,BSE,BSE
151067140,590106,BANKBEES,NIPPON INDIA ETF BANK BEES,0.0,,0.0,0.01,1,EQ,BSE,BSE
151067396,590107,PSUBANK,KOTAK MAHINDRA MUTUAL FUND - K,0.0,,0.0,0.01,1,EQ,BSE,BSE
151067652,590108,PSUBNKBEES,NIPPON INDIA ETF PSU BANK BEES,0.0,,0.0,0.01,1,EQ,BSE,BSE
151067908,590109,SHARIABEES,NIPPON INDIA ETF SHARIAH BEES,0.0,,0.0,0.01,1,EQ,BSE,BSE
151068164,590110,QNIFTY,QUANTUM NIFTY 50 ETF,0.0,,0.0,0.01,1,EQ,BSE,BSE
151068932,590113,HNGSNGBEES,NIPPON INDIA ETF HANG SENG BEE,0.0,,0.0,0.01,1,EQ,BSE,BSE
151069444,590115,MOM50,MOTILAL OSWAL MUTUAL FUND,0.0,,0.0,0.01,1,EQ,BSE,BSE
151074308,590134,MADRASFERT,MADRAS FERTILIZER ,0.0,,0.0,0.01,1,EQ,BSE,BSE
151074820,590136,BANKNIFTY1,KOTAK MAHINDRA MUTUAL FUND - P,0.0,,0.0,0.01,1,EQ,BSE,BSE
151075076,590137,SETFNIFBK,SBI MUTUAL FUND-PERMITTED,0.0,,0.0,0.01,1,EQ,BSE,BSE
151075332,590138,SETFNIF50,SBI MUTUAL FUND-PERMITTED,0.0,,0.0,0.01,1,EQ,BSE,BSE
151075588,590139,LIQUID1,KOTAK MAHINDRA MUTUAL FUND - P,0.0,,0.0,0.01,1,EQ,BSE,BSE
151075844,590140,TATAGOLD,TATA MUTUAL FUND - PERMITTED,0.0,,0.0,0.01,1,EQ,BSE,BSE
151076100,590141,ITBEES,NIPPON INDIA MUTUAL FUND - PER,0.0,,0.0,0.01,1,EQ,BSE,BSE
151076356,590142,PHARMABEES,NIPPON INDIA MUTUAL FUND - PER,0.0,,0.0,0.01,1,EQ,BSE,BSE
151076612,590143,LTGILTBEES,,0.0,,0.0,0.01,1,EQ,BSE,BSE
151076868,590144,MID150BEES,NIPPON INDIA MUTUAL FUND - PER,0.0,,0.0,0.01,1,EQ,BSE,BSE
151077124,590145,SILVERBEES,NIPPON INDIA MUTUAL FUND - PER,0.0,,0.0,0.01,1,EQ,BSE,BSE
179234564,700135,AARTISURFP,,0.0,,0.0,0.01,1,EQ,BSE,BSE
181774596,710057,VALIANTOCPS,,0.0,,0.0,0.01,10000,EQ,BSE,BSE
183046148,715024,1PSL35,,0.0,,0.0,0.01,1,EQ,BSE,BSE
183681028,717504,MBLNCRPS,,0.0,,0.0,0.01,1,EQ,BSE,BSE
186387972,728078,ICFL161024,,0.0,,0.0,0.01,1,EQ,BSE,BSE
186390788,728089,MPL171024B,,0.0,,0.0,0.01,1,EQ,BSE,BSE
186393092,728098,MRHF211024,,0.0,,0.0,0.01,1,EQ,BSE,BSE
186394116,728102,SL181024,,0.0,,0.0,0.01,1,EQ,BSE,BSE
186394628,728104,SCNL181024,,0.0,,0.0,0.01,1,EQ,BSE,BSE
186407428,728154,ICFL291024,,0.0,,0.0,0.01,1,EQ,BSE,BSE
186409220,728161,SCC291024,,0.0,,0.0,0.01,1,EQ,BSE,BSE
186420996,728207,IFPL111124,,0.0,,0.0,0.01,1,EQ,BSE,BSE
186426116,728227,SCCL131124,,0.0,,0.0,0.01,1,EQ,BSE,BSE
186427396,728232,KMPL131124,,0.0,,0.0,0.01,1,EQ,BSE,BSE
186428164,728235,SCCL141124,,0.0,,0.0,0.01,1,EQ,BSE,BSE
186432004,728250,SCCL181124,,0.0,,0.0,0.01,1,EQ,BSE,BSE
186432772,728253,BFL181124,,0.0,,0.0,0.01,1,EQ,BSE,BSE
186436100,728266,BFL191124A,,0.0,,0.0,0.01,1,EQ,BSE,BSE
186438404,728275,BFL211124,,0.0,,0.0,0.01,1,EQ,BSE,BSE
186441732,728288,JBC251124,,0.0,,0.0,0.01,1,EQ,BSE,BSE
186450692,728323,HCFS281124,,0.0,,0.0,0.01,1,EQ,BSE,BSE
186451204,728325,SCCL291124,,0.0,,0.0,0.01,1,EQ,BSE,BSE
186451972,728328,JBCI291124,,0.0,,0.0,0.01,1,EQ,BSE,BSE
186453764,728335,GHFL021224,,0.0,,0.0,0.01,1,EQ,BSE,BSE
186461444,728365,CFSL041224,,0.0,,0.0,0.01,1,EQ,BSE,BSE
186462212,728368,MHFC51224,,0.0,,0.0,0.01,1,EQ,BSE,BSE
186463492,728373,NWIL61224,,0.0,,0.0,0.01,1,EQ,BSE,BSE
186465540,728381,IFPL061224,,0.0,,0.0,0.01,1,EQ,BSE,BSE
186465796,728382,NWFL61224,,0.0,,0.0,0.01,1,EQ,BSE,BSE
186469636,728397,SCCL91224,,0.0,,0.0,0.01,1,EQ,BSE,BSE
186473220,728411,SCCL101224,,0.0,,0.0,0.01,1,EQ,BSE,BSE
186473476,728412,NWIL101224,,0.0,,0.0,0.01,1,EQ,BSE,BSE
186476548,728424,NWML111224,,0.0,,0.0,0.01,1,EQ,BSE,BSE
186483460,728451,NWIL131224,,0.0,,0.0,0.01,1,EQ,BSE,BSE
186484228,728454,IHPL161224,,0.0,,0.0,0.01,1,EQ,BSE,BSE
186486532,728463,GFL161224,,0.0,,0.0,0.01,1,EQ,BSE,BSE
186489092,728473,VIT171224,,0.0,,0.0,0.01,1,EQ,BSE,BSE
186490884,728480,AFL191224,,0.0,,0.0,0.01,1,EQ,BSE,BSE
186505988,728539,DAL301224,,0.0,,0.0,0.01,1,EQ,BSE,BSE
186515972,728578,AFL09125,,0.0,,0.0,0.01,1,EQ,BSE,BSE
186518020,728586,IFPL100125,,0.0,,0.0,0.01,1,EQ,BSE,BSE
186518788,728589,MFL130125,,0.0,,0.0,0.01,1,EQ,BSE,BSE
186519812,728593,JBCPL14125,,0.0,,0.0,0.01,1,EQ,BSE,BSE
186521092,728598,KMPL16125,,0.0,,0.0,0.01,1,EQ,BSE,BSE
186522372,728603,JBCIP17125,,0.0,,0.0,0.01,1,EQ,BSE,BSE
186522628,728604,JBCI17125A,,0.0,,0.0,0.01,1,EQ,BSE,BSE
186522884,728605,ISL160125,,0.0,,0.0,0.01,1,EQ,BSE,BSE
186523396,728607,JBCI17125B,,0.0,,0.0,0.01,1,EQ,BSE,BSE
186524164,728610,IFPL17125,,0.0,,0.0,0.01,1,EQ,BSE,BSE
186524420,728611,MFL17125,,0.0,,0.0,0.01,1,EQ,BSE,BSE
186525444,728615,BHFL20125,,0.0,,0.0,0.01,1,EQ,BSE,BSE
186526468,728619,IFSL20125,,0.0,,0.0,0.01,1,EQ,BSE,BSE
186526980,728621,PICL210125,,0.0,,0.0,0.01,1,EQ,BSE,BSE
186528772,728628,JBCIP22125,,0.0,,0.0,0.01,1,EQ,BSE,BSE
186531332,728638,ISL230125,,0.0,,0.0,0.01,1,EQ,BSE,BSE
186533892,728648,PFL230125,,0.0,,0.0,0.01,1,EQ,BSE,BSE
186534148,728649,BFL230125,,0.0,,0.0,0.01,1,EQ,BSE,BSE
186534916,728652,IHPL240125,,0.0,,0.0,0.01,1,EQ,BSE,BSE
186536964,728660,CFSL27125,,0.0,,0.0,0.01,1,EQ,BSE,BSE
186537732,728663,ISL27125,,0.0,,0.0,0.01,1,EQ,BSE,BSE
186540548,728674,IFPL27125,,0.0,,0.0,0.01,1,EQ,BSE,BSE
186542084,728680,BGHP290125,,0.0,,0.0,0.01,1,EQ,BSE,BSE
186545412,728693,MOFS310125,,0.0,,0.0,0.01,1,EQ,BSE,BSE
186546948,728699,CFSL3225,,0.0,,0.0,0.01,1,EQ,BSE,BSE
186548484,728705,ISL40225,,0.0,,0.0,0.01,1,EQ,BSE,BSE
186550020,728711,BGHP50225,,0.0,,0.0,0.01,1,EQ,BSE,BSE
186550788,728714,MOFL5225A,,0.0,,0.0,0.01,1,EQ,BSE,BSE
186551812,728718,PIICL6225,,0.0,,0.0,0.01,1,EQ,BSE,BSE
186552068,728719,360OWL5225,,0.0,,0.0,0.01,1,EQ,BSE,BSE
186552324,728720,360OW5225,,0.0,,0.0,0.01,1,EQ,BSE,BSE
186552580,728721,ICFL050225,,0.0,,0.0,0.01,1,EQ,BSE,BSE
186553092,728723,OPL050225,,0.0,,0.0,0.01,1,EQ,BSE,BSE
186554116,728727,MOFS060225,,0.0,,0.0,0.01,1,EQ,BSE,BSE
186556676,728737,BGHP070225,,0.0,,0.0,0.01,1,EQ,BSE,BSE
